,TotalFlow(m3),TotalRunoff(m3),TotalMass(kg),TotalConc(ug/L),BenthicConc(ug/L)
2000-03-09,556400.0,29062.232421875,7216.49365234375,12969.9736328125,0.0
2000-03-10,556400.0,29062.232421875,7114.9033203125,12787.388671875,0.0
2000-03-11,556400.0,29062.232421875,7013.970703125,12605.986328125,0.0
2000-03-12,556400.0,29062.232421875,6913.79345703125,12425.94140625,0.0
2000-03-13,556400.0,29062.232421875,6814.4541015625,12247.4013671875,0.0
2000-03-14,556400.0,29062.232421875,6716.0244140625,12070.4970703125,0.0
2000-03-15,556744.375,29406.6171875,7242.78125,13009.16796875,0.0
2000-03-16,749960.0,222622.25,227090.34375,302803.28125,0.0
2000-03-17,743817.1875,216479.421875,300933.21875,404579.5625,0.0
2000-03-18,894417.0625,367079.28125,492139.96875,550235.4375,0.0
2000-03-19,668533.625,141195.84375,149814.734375,224094.546875,0.0
2000-03-20,559907.125,32569.353515625,9764.453125,17439.416015625,0.0
2000-03-21,563358.875,36021.13671875,15523.7431640625,27555.689453125,0.0
2000-03-22,561134.375,33796.59765625,13855.990234375,24692.8203125,0.0
2000-03-23,557473.375,30135.6328125,7377.630859375,13234.0498046875,0.0
2000-03-24,556400.0,29062.232421875,6474.01220703125,11635.5361328125,0.0
2000-03-25,556400.0,29062.232421875,6379.71533203125,11466.05859375,0.0
2000-03-26,556400.0,29062.232421875,6286.47216796875,11298.4765625,0.0
2000-03-27,612096.5,84758.703125,60596.75,98998.6953125,0.0
2000-03-28,563514.3125,36176.5703125,18112.71875,32142.4296875,0.0
2000-03-29,556400.0625,29062.294921875,6035.6181640625,10847.623046875,0.0
2000-03-30,556400.0,29062.232421875,5949.9873046875,10693.72265625,0.0
2000-03-31,556400.0,29062.232421875,5865.0849609375,10541.130859375,0.0
2000-04-01,931416.6875,29062.232421875,5780.9697265625,6206.64208984375,0.0
2000-04-02,931416.6875,29062.232421875,5697.6904296875,6117.23046875,0.0
2000-04-03,931416.6875,29062.232421875,5615.28857421875,6028.7607421875,0.0
2000-04-04,931416.6875,29062.232421875,5533.796875,5941.2685546875,0.0
2000-04-05,931416.6875,29062.232421875,5453.244140625,5854.78466796875,0.0
2000-04-06,931416.6875,29062.232421875,5373.6533203125,5769.33349609375,0.0
2000-04-07,931416.6875,29062.232421875,5295.04150390625,5684.93310546875,0.0
2000-04-08,931416.6875,29062.232421875,5217.42236328125,5601.5986328125,0.0
2000-04-09,931416.6875,29062.23828125,5140.94677734375,5519.4921875,0.0
2000-04-10,931416.75,29062.333984375,5065.65673828125,5438.6572265625,0.0
2000-04-11,931416.75,29062.3046875,4990.609375,5358.083984375,0.0
2000-04-12,931419.5,29065.06640625,4975.5869140625,5341.93994140625,0.0
2000-04-13,931438.1875,29083.748046875,5042.24853515625,5413.40087890625,0.0
2000-04-14,931829.625,29475.173828125,5099.75,5472.83544921875,0.0
2000-04-15,931416.75,29062.333984375,4702.77880859375,5049.0595703125,0.0
2000-04-16,931416.6875,29062.232421875,4633.2236328125,4974.38330078125,0.0
2000-04-17,940666.8125,38312.36328125,10202.15625,10845.6640625,0.016942212358117104
2000-04-18,938783.0625,36428.6015625,12722.7236328125,13552.3583984375,0.016942212358117104
2000-04-19,931504.0625,29149.6171875,4704.0859375,5049.98974609375,0.016942212358117104
2000-04-20,936106.625,33752.1640625,6855.28515625,7323.1884765625,0.016701849177479744
2000-04-21,937184.4375,34830.0078125,10152.5498046875,10833.0322265625,0.016701849177479744
2000-04-22,931697.1875,29342.7421875,4773.62744140625,5123.5830078125,0.016701849177479744
2000-04-23,964944.75,62590.296875,54139.015625,56105.8203125,0.016701849177479744
2000-04-24,939543.0,37188.55859375,9746.9072265625,10374.09375,0.016701849177479744
2000-04-25,931417.0,29062.57421875,4099.763671875,4401.64111328125,0.016701849177479744
2000-04-26,931416.6875,29062.232421875,4037.8759765625,4335.1982421875,0.016701849177479744
2000-04-27,931789.4375,29435.021484375,4235.36669921875,4545.41162109375,0.2266021966934204
2000-04-28,931610.375,29255.9375,4224.619140625,4534.7490234375,0.2266021966934204
2000-04-29,931425.875,29071.41015625,4068.97314453125,4368.5419921875,0.2266021966934204
2000-04-30,931677.25,29322.81640625,4060.152099609375,4357.8955078125,0.2266021966934204
2000-05-01,1051881.875,29561.865234375,4176.2919921875,3970.304931640625,0.2266021966934204
2000-05-02,1051382.5,29062.419921875,3695.05224609375,3514.469970703125,0.2266021966934204
2000-05-03,1051382.25,29062.232421875,3640.15869140625,3462.260009765625,0.2266021966934204
2000-05-04,1051382.25,29062.232421875,3586.421875,3411.149169921875,0.2266021966934204
2000-05-05,1051382.25,29062.232421875,3533.493896484375,3360.80810546875,0.2266021966934204
2000-05-06,1051382.25,29062.232421875,3481.364501953125,3311.22607421875,0.2266021966934204
2000-05-07,1051383.625,29063.599609375,3453.150634765625,3284.38671875,0.0406726710498333
2000-05-08,1051382.5,29062.484375,3379.474365234375,3214.314697265625,0.0406726710498333
2000-05-09,1335943.125,313623.09375,296637.59375,222043.59375,0.03157738223671913
2000-05-10,1451301.0,428981.0,563224.5625,388082.53125,0.017861487343907356
2000-05-11,1095297.0,72976.9921875,52443.05078125,47880.2109375,0.017861487343907356
2000-05-12,1124712.75,102392.6796875,94022.234375,83596.6640625,0.017861487343907356
2000-05-13,1100461.875,78141.890625,61354.984375,55753.84765625,0.017861487343907356
2000-05-14,1057239.0,34919.01171875,8466.3359375,8007.966796875,0.017861487343907356
2000-05-15,1051382.25,29062.232421875,4913.1767578125,4673.06396484375,0.017861487343907356
2000-05-16,1051382.25,29062.232421875,4843.1357421875,4606.4462890625,0.017861487343907356
2000-05-17,1051382.25,29062.232421875,4773.7919921875,4540.4912109375,0.017861487343907356
2000-05-18,1051382.25,29062.232421875,4705.17724609375,4475.2294921875,0.017861487343907356
2000-05-19,1051382.25,29062.232421875,4637.31884765625,4410.68798828125,0.017861487343907356
2000-05-20,1051382.25,29062.232421875,4570.240234375,4346.88720703125,0.017861487343907356
2000-05-21,1051382.25,29062.232421875,4503.958984375,4283.84521484375,0.017861487343907356
2000-05-22,1051382.25,29062.232421875,4438.48876953125,4221.57470703125,0.017861487343907356
2000-05-23,1051382.25,29062.234375,4373.884765625,4160.1279296875,0.017861487343907356
2000-05-24,1051382.25,29062.232421875,4310.02392578125,4099.38818359375,0.017861487343907356
2000-05-25,1051382.25,29062.232421875,4247.04248046875,4039.484619140625,0.017861487343907356
2000-05-26,1051382.25,29062.232421875,4184.900390625,3980.37939453125,0.017861487343907356
2000-05-27,2223715.5,1201395.625,1492408.125,671132.625,0.049714915454387665
2000-05-28,2518286.0,1495966.0,2211455.75,878159.0625,0.049714915454387665
2000-05-29,1186667.625,164347.59375,153200.046875,129101.046875,0.049714915454387665
2000-05-30,1211281.5,188961.40625,159309.265625,131521.25,0.049714915454387665
2000-05-31,1077824.75,55504.65234375,24966.4140625,23163.705078125,0.049714915454387665
2000-06-01,1328379.125,29062.232421875,11533.30078125,8682.2353515625,0.049714915454387665
2000-06-02,1328379.25,29062.287109375,11407.458984375,8587.501953125,0.049714915454387665
2000-06-03,1328382.375,29065.412109375,11383.1142578125,8569.1552734375,0.049714915454387665
2000-06-04,1328417.0,29100.05078125,11576.939453125,8714.8388671875,0.049714915454387665
2000-06-05,1958283.25,658966.3125,664031.6875,339088.65625,0.030398139730095863
2000-06-06,2716414.75,1417097.75,1947930.25,717096.0625,0.030398139730095863
2000-06-07,1927057.125,627740.1875,613508.875,318365.71875,0.030398139730095863
2000-06-08,1736020.5,436703.53125,331418.78125,190907.1875,0.030398139730095863
2000-06-09,1359844.625,60527.703125,32015.615234375,23543.583984375,0.030398139730095863
2000-06-10,1328379.125,29062.232421875,16971.044921875,12775.75390625,0.030398139730095863
2000-06-11,1328379.125,29062.232421875,16733.3359375,12596.806640625,0.030398139730095863
2000-06-12,1352656.625,53339.72265625,30409.232421875,22481.1171875,0.02966240793466568
2000-06-13,1337462.5,38145.53125,25515.546875,19077.580078125,0.02966240793466568
2000-06-14,1898374.625,599057.625,597646.3125,314820.0,0.045276939868927
2000-06-15,2249402.25,950085.1875,1154028.875,513038.03125,0.045738402754068375
2000-06-16,2655919.0,1356602.125,1366696.875,514585.28125,0.045738402754068375
2000-06-17,2055141.125,755824.1875,563271.3125,274079.125,0.015847064554691315
2000-06-18,1415965.875,116648.890625,71449.203125,50459.6953125,0.015847064554691315
2000-06-19,1331830.0,32513.107421875,23226.689453125,17439.6796875,0.015847064554691315
2000-06-20,1329441.375,30124.380859375,19035.693359375,14318.5654296875,0.015847064554691315
2000-06-21,1423524.0,124207.0859375,104513.4296875,73418.796875,0.08789344131946564
2000-06-22,1693250.625,393933.71875,367736.09375,217177.578125,0.08789344131946564
2000-06-23,1789643.0,490326.0625,408963.40625,228516.75,0.08789344131946564
2000-06-24,1586771.625,287454.625,189011.890625,119117.265625,0.08789344131946564
2000-06-25,2118080.0,818763.0,858995.375,405553.8125,0.04063227400183678
2000-06-26,3184427.75,1885110.75,2244803.0,704931.375,0.044592224061489105
2000-06-27,3715959.75,2416642.75,2745774.25,738913.875,0.044592224061489105
2000-06-28,3323049.25,2023732.375,1904068.75,572988.4375,0.044592224061489105
2000-06-29,2628857.75,1329540.875,1029261.875,391524.34375,0.044592224061489105
2000-06-30,1415393.875,116076.9921875,67454.5078125,47657.76171875,0.044592224061489105
2000-07-01,394212.34375,29063.251953125,26004.072265625,65964.6328125,0.044592224061489105
2000-07-02,394213.3125,29064.220703125,25548.138671875,64807.90625,0.044592224061489105
2000-07-03,619152.6875,254003.59375,210386.28125,339797.09375,0.05244768410921097
2000-07-04,496127.5,130978.4296875,130935.203125,263914.40625,0.05244768410921097
2000-07-05,395664.4375,30515.353515625,25631.61328125,64781.19140625,0.05244768410921097
2000-07-06,434744.75,69595.6796875,47487.8671875,109231.6015625,0.05244768410921097
2000-07-07,408179.28125,43030.1875,30107.4140625,73760.2734375,0.05244768410921097
2000-07-08,394463.875,29314.7890625,23881.244140625,60541.01953125,0.05244768410921097
2000-07-09,396003.46875,30854.37109375,25861.958984375,65307.41015625,0.05244768410921097
2000-07-10,395016.9375,29867.83984375,23945.833984375,60619.765625,0.05244768410921097
2000-07-11,394211.3125,29062.232421875,22613.109375,57362.91015625,0.05244768410921097
2000-07-12,394211.3125,29062.232421875,22275.9453125,56507.625,0.05244768410921097
2000-07-13,394211.3125,29062.232421875,21943.33203125,55663.8828125,0.05244768410921097
2000-07-14,458967.65625,93818.5625,72940.078125,158922.046875,0.05244768410921097
2000-07-15,394247.25,29098.16796875,21585.888671875,54752.15625,0.05244768410921097
2000-07-16,394231.3125,29082.23828125,21124.443359375,53583.87890625,0.05244768410921097
2000-07-17,394283.46875,29134.390625,21029.30078125,53335.48828125,0.08809930831193924
2000-07-18,394923.875,29774.77734375,20732.2578125,52496.84765625,0.08809930831193924
2000-07-19,394226.90625,29077.822265625,20115.138671875,51024.265625,0.08809930831193924
2000-07-20,426555.34375,61406.265625,49117.6953125,115149.640625,0.08809930831193924
2000-07-21,661919.5,296770.40625,211990.609375,320266.4375,0.08809930831193924
2000-07-22,526889.125,161740.046875,92450.5546875,175464.90625,0.08809930831193924
2000-07-23,414967.21875,49818.140625,27397.484375,66023.25,0.08809930831193924
2000-07-24,394211.3125,29062.232421875,18614.599609375,47219.8515625,0.08809930831193924
2000-07-25,394211.3125,29062.232421875,18334.72265625,46509.88671875,0.08809930831193924
2000-07-26,394211.3125,29062.232421875,18059.03515625,45810.546875,0.08809930831193924
2000-07-27,394211.3125,29062.232421875,17787.484375,45121.69921875,0.08809930831193924
2000-07-28,394211.4375,29062.3515625,17520.0234375,44443.21484375,0.08809930831193924
2000-07-29,776301.5625,411152.46875,373703.625,481389.78125,0.058139268308877945
2000-07-30,1154122.875,788973.8125,922850.4375,799611.9375,0.058139268308877945
2000-07-31,410118.125,44969.02734375,39239.37890625,95678.234375,0.058139268308877945
2000-08-01,724454.3125,41856.6015625,30901.419921875,42654.75390625,0.058139268308877945
2000-08-02,711660.3125,29062.5703125,19575.45703125,27506.744140625,0.058139268308877945
2000-08-03,711660.1875,29062.4765625,19284.908203125,27098.4765625,0.058139268308877945
2000-08-04,711666.625,29068.90234375,19195.75390625,26972.95703125,0.058139268308877945
2000-08-05,711737.5,29139.79296875,19680.283203125,27651.041015625,0.058139268308877945
2000-08-06,711958.375,29360.669921875,18890.994140625,26533.845703125,0.058139268308877945
2000-08-07,711687.125,29089.416015625,18376.982421875,25821.71484375,0.058139268308877945
2000-08-08,1844717.25,1162119.5,1372319.375,743918.5625,0.0797916054725647
2000-08-09,2776409.5,2093811.75,2933194.75,1056470.5,0.053180303424596786
2000-08-10,4404714.0,3722116.25,4332871.0,983689.5625,0.053180303424596786
2000-08-11,4062995.75,3380398.0,2988913.5,735642.75,0.053180303424596786
2000-08-12,962372.5,279774.78125,157412.46875,163567.09375,0.053180303424596786
2000-08-13,711660.9375,29063.220703125,25312.193359375,35567.76953125,0.053180303424596786
2000-08-14,711660.0,29062.236328125,24938.650390625,35042.9296875,0.053180303424596786
2000-08-15,711659.9375,29062.232421875,24577.16796875,34534.98828125,0.053180303424596786
2000-08-16,711660.0,29062.234375,24219.162109375,34031.9296875,0.053180303424596786
2000-08-17,715757.1875,33159.43359375,27127.77734375,37900.8125,0.053180303424596786
2000-08-18,713277.25,30679.49609375,24896.0859375,34903.80078125,0.053180303424596786
2000-08-19,711660.5,29062.744140625,23189.373046875,32584.8828125,0.053180303424596786
2000-08-20,744374.3125,61776.60546875,52283.83203125,70238.6328125,0.12373645603656769
2000-08-21,746941.125,64343.37890625,54964.82421875,73586.5546875,0.12373645603656769
2000-08-22,715141.9375,32544.212890625,31035.1640625,43397.20703125,0.12373645603656769
2000-08-23,714271.3125,31673.552734375,25637.083984375,35892.640625,0.12373645603656769
2000-08-24,884711.6875,202113.9375,256507.609375,289933.5625,0.1770058125257492
2000-08-25,1317896.5,635298.75,510457.4375,387327.40625,0.1770058125257492
2000-08-26,938362.3125,255764.5625,151800.84375,161772.109375,0.1770058125257492
2000-08-27,747398.125,64800.40234375,36434.671875,48748.67578125,0.1770058125257492
2000-08-28,711660.0625,29062.333984375,21260.79296875,29874.927734375,0.1770058125257492
2000-08-29,711659.9375,29062.232421875,20981.84375,29482.962890625,0.1770058125257492
2000-08-30,711659.9375,29062.232421875,20702.53125,29090.482421875,0.1770058125257492
2000-08-31,711659.9375,29062.232421875,20423.396484375,28698.251953125,0.1770058125257492
2000-09-01,29062.232421875,29062.232421875,20144.921875,693165.0,0.1770058125257492
2000-09-02,29062.232421875,29062.232421875,19867.525390625,683620.0625,0.1770058125257492
2000-09-03,29062.232421875,29062.232421875,19591.564453125,674124.5,0.1770058125257492
2000-09-04,29062.232421875,29062.232421875,19317.3515625,664689.1875,0.1770058125257492
2000-09-05,29062.232421875,29062.232421875,19045.154296875,655323.1875,0.1770058125257492
2000-09-06,29062.232421875,29062.232421875,18775.201171875,646034.3125,0.1770058125257492
2000-09-07,29062.232421875,29062.232421875,18507.68359375,636829.375,0.1770058125257492
2000-09-08,29062.232421875,29062.232421875,18242.76953125,627714.0,0.1770058125257492
2000-09-09,29062.232421875,29062.232421875,17980.59375,618692.8125,0.1770058125257492
2000-09-10,29062.232421875,29062.232421875,17721.275390625,609769.875,0.1770058125257492
2000-09-11,29062.232421875,29062.232421875,17464.904296875,600948.5,0.1770058125257492
2000-09-12,82502.5390625,82502.5390625,90102.4609375,1092117.375,0.09633643180131912
2000-09-13,80713.8515625,80713.8515625,124837.46875,1546667.125,0.09633643180131912
2000-09-14,52389.453125,52389.453125,65871.0390625,1257334.0,0.09633643180131912
2000-09-15,70098.203125,70098.203125,79467.765625,1133663.375,0.09633643180131912
2000-09-16,38711.6875,38711.6875,25081.775390625,647912.1875,0.09633643180131912
2000-09-17,29086.19921875,29086.19921875,16354.544921875,562278.5,0.09633643180131912
2000-09-18,29063.544921875,29063.544921875,16120.2900390625,554656.6875,0.09633643180131912
2000-09-19,29062.232421875,29062.232421875,15872.69140625,546162.125,0.09633643180131912
2000-09-20,29062.232421875,29062.232421875,15641.2216796875,538197.5,0.09633643180131912
2000-09-21,230326.515625,230326.515625,262294.1875,1138792.75,0.06083003059029579
2000-09-22,468529.53125,468529.53125,759945.125,1621979.125,0.06083003059029579
2000-09-23,550602.25,550602.25,687058.3125,1247830.625,0.06083003059029579
2000-09-24,313149.46875,313149.46875,342633.65625,1094153.75,0.0452021062374115
2000-09-25,288090.40625,288090.40625,415191.25,1441183.875,0.07379098236560822
2000-09-26,649829.6875,649829.6875,928107.875,1428232.5,0.07379098236560822
2000-09-27,909436.0,909436.0,993788.9375,1092753.0,0.07379098236560822
2000-09-28,246015.546875,246015.546875,227493.6875,924712.6875,0.07379098236560822
2000-09-29,36371.47265625,36371.47265625,24516.66015625,674062.875,0.07379098236560822
2000-09-30,29062.232421875,29062.232421875,17441.7421875,600151.4375,0.07379098236560822
2000-10-01,29062.232421875,29062.232421875,17185.70703125,591341.625,0.07379098236560822
2000-10-02,29062.232421875,29062.232421875,16933.123046875,582650.4375,0.07379098236560822
2000-10-03,29062.232421875,29062.232421875,16683.98828125,574077.9375,0.07379098236560822
2000-10-04,29062.232421875,29062.232421875,16438.3046875,565624.25,0.07379098236560822
2000-10-05,118946.2421875,118946.2421875,104921.828125,882094.5,0.06731249392032623
2000-10-06,660672.1875,660672.1875,834956.3125,1263798.125,0.0998939499258995
2000-10-07,995894.9375,995894.9375,1523760.625,1530041.625,0.0998939499258995
2000-10-08,544324.3125,544324.3125,686690.9375,1261547.375,0.0998939499258995
2000-10-09,156334.921875,156334.921875,160111.6875,1024158.1875,0.0998939499258995
2000-10-10,39217.78515625,39217.78515625,25236.0703125,643485.375,0.0998939499258995
2000-10-11,29062.232421875,29062.232421875,17554.392578125,604027.6875,0.0998939499258995
2000-10-12,29062.232421875,29062.232421875,17308.224609375,595557.25,0.0998939499258995
2000-10-13,29062.232421875,29062.232421875,17064.119140625,587157.875,0.0998939499258995
2000-10-14,29062.232421875,29062.232421875,16822.25,578835.375,0.0998939499258995
2000-10-15,325163.90625,325163.90625,387449.03125,1191549.875,0.11411961168050766
2000-10-16,479890.75,479890.75,770633.25,1605851.375,0.11411961168050766
2000-10-17,92636.328125,92636.328125,109488.015625,1181912.25,0.11411961168050766
2000-10-18,36051.8125,36051.8125,29680.17578125,823264.4375,0.11411961168050766
2000-10-19,29062.28125,29062.28125,18298.296875,629623.5625,0.11411961168050766
2000-10-20,29062.232421875,29062.232421875,18046.166015625,620949.0625,0.11411961168050766
2000-10-21,29062.232421875,29062.232421875,17795.6875,612330.3125,0.11411961168050766
2000-10-22,29062.232421875,29062.232421875,17547.09375,603776.5,0.11411961168050766
2000-10-23,29062.265625,29062.265625,17300.568359375,595293.1875,0.11411961168050766
2000-10-24,29063.31640625,29063.31640625,17092.158203125,588100.75,0.11411961168050766
2000-10-25,29070.232421875,29070.232421875,16931.21875,582424.625,0.11411961168050766
2000-10-26,29875.025390625,29875.025390625,17669.9140625,591461.0625,0.11411961168050766
2000-10-27,29445.92578125,29445.92578125,16644.359375,565251.6875,0.11411961168050766
2000-10-28,29063.361328125,29063.361328125,16115.5263671875,554496.3125,0.11411961168050766
2000-10-29,29062.232421875,29062.232421875,15873.1328125,546177.3125,0.11411961168050766
2000-10-30,29062.232421875,29062.232421875,15644.623046875,538314.5625,0.11411961168050766
2000-10-31,29062.232421875,29062.232421875,15418.962890625,530549.8125,0.11411961168050766
2000-11-01,54033.94140625,29062.232421875,15196.181640625,281234.0,0.11411961168050766
2000-11-02,54038.078125,29066.3671875,15041.328125,278346.84375,0.11411961168050766
2000-11-03,54036.86328125,29065.15234375,14759.625,273139.9375,0.11411961168050766
2000-11-04,54033.94140625,29062.232421875,14545.5732421875,269193.25,0.11411961168050766
2000-11-05,54033.94140625,29062.232421875,14334.4404296875,265285.84375,0.11411961168050766
2000-11-06,57828.74609375,32857.03515625,16416.9609375,283889.28125,0.11312723159790039
2000-11-07,131220.578125,106248.875,88110.8046875,671470.9375,0.10306756943464279
2000-11-08,206176.265625,181204.5625,233265.609375,1131389.25,0.10306756943464279
2000-11-09,688894.25,663922.5625,855054.5,1241198.5,0.094215527176857
2000-11-10,441020.78125,416049.09375,510867.6875,1158375.5,0.094215527176857
2000-11-11,91730.46875,66758.7578125,39877.3046875,434722.59375,0.094215527176857
2000-11-12,55689.57421875,30717.865234375,14969.443359375,268801.5625,0.0941547304391861
2000-11-13,259417.671875,234445.953125,328773.75,1267353.0,0.0941547304391861
2000-11-14,271538.8125,246567.09375,331845.625,1222092.875,0.0941547304391861
2000-11-15,160701.984375,135730.28125,164105.5,1021179.0625,0.0941547304391861
2000-11-16,68771.265625,43799.5546875,24495.671875,356190.53125,0.0941547304391861
2000-11-17,54034.0234375,29062.314453125,13538.9638671875,250563.6875,0.0941547304391861
2000-11-18,54033.94140625,29062.232421875,13341.8818359375,246916.6875,0.0941547304391861
2000-11-19,54033.94140625,29062.232421875,13147.5654296875,243320.5,0.0941547304391861
2000-11-20,54033.94140625,29062.232421875,12956.0,239775.21875,0.0941547304391861
2000-11-21,54033.94140625,29062.232421875,12767.1689453125,236280.546875,0.0941547304391861
2000-11-22,54033.94140625,29062.232421875,12581.0517578125,232836.09375,0.0941547304391861
2000-11-23,54033.94140625,29062.232421875,12397.626953125,229441.46875,0.0941547304391861
2000-11-24,54033.94140625,29062.232421875,12216.8671875,226096.15625,0.0941547304391861
2000-11-25,54033.94140625,29062.232421875,12038.7490234375,222799.75,0.0941547304391861
2000-11-26,54033.94140625,29062.232421875,11863.244140625,219551.703125,0.0941547304391861
2000-11-27,54033.94140625,29062.232421875,11690.32421875,216351.5,0.0941547304391861
2000-11-28,54033.94140625,29062.232421875,11519.958984375,213198.5625,0.0941547304391861
2000-11-29,54033.94140625,29062.232421875,11352.1181640625,210092.359375,0.0941547304391861
2000-11-30,54033.94140625,29062.232421875,11186.771484375,207032.3125,0.0941547304391861
2000-12-01,332988.09375,29062.232421875,11023.88671875,33105.94921875,0.0941547304391861
2000-12-02,332988.09375,29062.232421875,10863.4326171875,32624.087890625,0.0941547304391861
2000-12-03,332988.09375,29062.232421875,10705.3759765625,32149.423828125,0.0941547304391861
2000-12-04,332988.09375,29062.232421875,10549.68359375,31681.865234375,0.0941547304391861
2000-12-05,332988.09375,29062.232421875,10396.326171875,31221.314453125,0.0941547304391861
