,TotalFlow(m3),TotalRunoff(m3),TotalMass(kg),TotalConc(ug/L),BenthicConc(ug/L)
2000-01-01,1980.7457275390625,1980.7457275390625,0.0,0.0,0.0
2000-01-02,1980.7457275390625,1980.7457275390625,0.0,0.0,0.0
2000-01-03,1980.7457275390625,1980.7457275390625,0.0,0.0,0.0
2000-01-04,1980.7457275390625,1980.7457275390625,0.0,0.0,0.0
2000-01-05,1980.7457275390625,1980.7457275390625,0.0,0.0,0.0
2000-01-06,1980.7457275390625,1980.7457275390625,0.0,0.0,0.0
2000-01-07,1980.7457275390625,1980.7457275390625,0.0,0.0,0.0
2000-01-08,2003.1158447265625,2003.1158447265625,23.564638137817383,11763.9912109375,0.0
2000-01-09,1980.7457275390625,1980.7457275390625,0.15669062733650208,79.10688781738281,0.0
2000-01-10,1980.7457275390625,1980.7457275390625,0.19454450905323029,98.21781158447266,0.0
2000-01-11,1980.7457275390625,1980.7457275390625,0.22738684713840485,114.7986068725586,0.0
2000-01-12,1980.7457275390625,1980.7457275390625,0.25580868124961853,129.1476593017578,0.0
2000-01-13,1980.7457275390625,1980.7457275390625,0.2803320288658142,141.52853393554688,0.0
2000-01-14,1980.7457275390625,1980.7457275390625,0.30141788721084595,152.1739501953125,0.0
2000-01-15,1980.7457275390625,1980.7457275390625,0.3194734454154968,161.2894744873047,0.0
2000-01-16,1980.7457275390625,1980.7457275390625,0.3348582684993744,169.05667114257812,0.0
2000-01-17,1980.7457275390625,1980.7457275390625,0.3478899896144867,175.6358642578125,0.0
2000-01-18,1980.7457275390625,1980.7457275390625,0.35884904861450195,181.1686553955078,0.0
2000-01-19,1980.7457275390625,1980.7457275390625,0.3679831027984619,185.7800750732422,0.0
2000-01-20,1980.7457275390625,1980.7457275390625,0.37551093101501465,189.58058166503906,0.0
2000-01-21,1980.7457275390625,1980.7457275390625,0.38162559270858765,192.66763305664062,0.0
2000-01-22,1980.7457275390625,1980.7457275390625,0.3864976763725281,195.12734985351562,0.0
2000-01-23,1980.7457275390625,1980.7457275390625,0.39027777314186096,197.03578186035156,0.0
