,TotalFlow(m3),TotalRunoff(m3),TotalMass(kg),TotalConc(ug/L),BenthicConc(ug/L)
2000-04-20,34771.93359375,9724.8271484375,1744.78076171875,50177.84765625,0.0
2000-04-21,34771.93359375,9724.8271484375,1724.6015625,49597.51953125,0.0
2000-04-22,34771.93359375,9724.8271484375,1704.65576171875,49023.8984375,0.0
2000-04-23,34771.93359375,9724.8271484375,1684.9405517578125,48456.9140625,0.0
2000-04-24,34771.93359375,9724.8271484375,1667.416748046875,47952.94921875,0.0
2000-04-25,34771.93359375,9724.8271484375,1648.13232421875,47398.3515625,0.0
2000-04-26,34771.93359375,9724.8271484375,1629.0709228515625,46850.16796875,0.0
2000-04-27,34771.93359375,9724.8271484375,1610.822265625,46325.359375,0.0
2000-04-28,34771.93359375,9724.8271484375,1592.1922607421875,45789.58203125,0.0
2000-04-29,34771.93359375,9724.8271484375,1573.77783203125,45260.00390625,0.0
2000-04-30,34771.93359375,9724.8271484375,1555.5762939453125,44736.55078125,0.0
2000-05-01,31911.880859375,9724.8271484375,1537.5853271484375,48182.22265625,0.0
2000-05-02,31911.880859375,9724.8271484375,1519.802490234375,47624.97265625,0.0
2000-05-03,31911.880859375,9724.8271484375,1502.2252197265625,47074.16796875,0.0
2000-05-04,31911.880859375,9724.8271484375,1484.8511962890625,46529.73046875,0.0
2000-05-05,31911.880859375,9724.8271484375,1467.67822265625,45991.59375,0.0
2000-05-06,31911.880859375,9724.8271484375,1450.703857421875,45459.6796875,0.0
2000-05-07,31911.880859375,9724.8271484375,1437.5653076171875,45047.96484375,0.0
2000-05-08,31911.880859375,9724.8271484375,1420.9390869140625,44526.9609375,0.0
2000-05-09,31911.96875,9724.916015625,1424.423095703125,44636.01171875,0.0
2000-05-10,31911.880859375,9724.8271484375,1407.9410400390625,44119.65234375,0.0
2000-05-11,31911.880859375,9724.8271484375,1391.6575927734375,43609.38671875,0.0
2000-05-12,31911.880859375,9724.8271484375,1375.5623779296875,43105.0234375,0.0
2000-05-13,31911.880859375,9724.8271484375,1359.6533203125,42606.4921875,0.0
2000-05-14,31911.880859375,9724.8271484375,1343.92822265625,42113.7265625,0.0
2000-05-15,31911.880859375,9724.8271484375,1328.3851318359375,41626.6640625,0.0
2000-05-16,31911.880859375,9724.8271484375,1313.021728515625,41145.23046875,0.0
2000-05-17,31911.880859375,9724.8271484375,1297.8359375,40669.3671875,0.0
2000-05-18,31911.880859375,9724.8271484375,1282.8258056640625,40199.00390625,0.0
2000-05-19,31911.880859375,9724.8271484375,1267.9893798828125,39734.0859375,0.0
2000-05-20,31911.880859375,9724.8271484375,1253.324462890625,39274.5390625,0.0
2000-05-21,31911.880859375,9724.8271484375,1238.8291015625,38820.30859375,0.0
2000-05-22,31911.880859375,9724.8271484375,1224.50146484375,38371.3359375,0.0
2000-05-23,31911.880859375,9724.8271484375,1210.339599609375,37927.5546875,0.0
2000-05-24,31911.880859375,9724.8271484375,1196.3414306640625,37488.90234375,0.0
2000-05-25,31911.880859375,9724.8271484375,1182.505126953125,37055.32421875,0.0
2000-05-26,31911.880859375,9724.8271484375,1168.828857421875,36626.76171875,0.0
2000-05-27,33223.19921875,11036.146484375,9873.6357421875,297191.0,0.0
2000-05-28,31911.880859375,9724.8271484375,4143.005859375,129826.4375,0.0
2000-05-29,31911.880859375,9724.8271484375,4095.08984375,128324.9296875,0.0
2000-05-30,31911.880859375,9724.8271484375,4047.728271484375,126840.796875,0.0
2000-05-31,31911.880859375,9724.8271484375,4000.914306640625,125373.8203125,0.0
2000-06-01,26204.009765625,9724.8271484375,3954.641845703125,150917.4375,0.0
2000-06-02,26204.009765625,9724.8271484375,3908.904296875,149171.984375,0.0
2000-06-03,26204.009765625,9724.8271484375,3863.696044921875,147446.75,0.0
2000-06-04,26204.009765625,9724.8271484375,3819.010498046875,145741.453125,0.0
2000-06-05,26490.724609375,10011.5419921875,5025.1650390625,189695.265625,0.0
2000-06-06,26204.009765625,9724.8271484375,4414.49267578125,168466.296875,0.0
2000-06-07,26204.009765625,9724.8271484375,4363.43701171875,166517.90625,0.0
2000-06-08,26204.009765625,9724.8271484375,4312.9716796875,164592.046875,0.0
2000-06-09,26204.009765625,9724.8271484375,4263.09033203125,162688.46875,0.0
2000-06-10,26204.009765625,9724.8271484375,4213.78564453125,160806.90625,0.0
2000-06-11,26204.009765625,9724.8271484375,4165.05126953125,158947.09375,0.0
2000-06-12,26211.373046875,9732.19140625,4148.63037109375,158275.953125,0.0
2000-06-13,26204.009765625,9724.8271484375,4099.51171875,156445.96875,0.0
2000-06-14,26212.34765625,9733.1650390625,4085.0830078125,155845.75,0.0
2000-06-15,26204.162109375,9724.9794921875,4042.656494140625,154275.359375,0.0
2000-06-16,26204.009765625,9724.8271484375,3995.886962890625,152491.4375,0.0
2000-06-17,26204.009765625,9724.8271484375,3949.672607421875,150727.796875,0.0
2000-06-18,26204.009765625,9724.8271484375,3903.99267578125,148984.546875,0.0
2000-06-19,26204.009765625,9724.8271484375,3858.841064453125,147261.46875,0.0
2000-06-20,26204.009765625,9724.8271484375,3814.2119140625,145558.328125,0.0
2000-06-21,26460.935546875,9981.75390625,4806.66162109375,181651.234375,0.0
2000-06-22,26204.009765625,9724.8271484375,4279.55859375,163316.9375,0.0
2000-06-23,26204.009765625,9724.8271484375,4230.0634765625,161428.09375,0.0
2000-06-24,26204.009765625,9724.8271484375,4181.140625,159561.09375,0.0
2000-06-25,26233.7734375,9754.5908203125,4218.01123046875,160785.53125,0.0
2000-06-26,26624.3671875,10145.1845703125,6069.46142578125,227966.40625,0.0
2000-06-27,26204.009765625,9724.8271484375,4975.28857421875,189867.453125,0.0
2000-06-28,26204.009765625,9724.8271484375,4917.7470703125,187671.546875,0.0
2000-06-29,26204.009765625,9724.8271484375,4861.11083984375,185510.1875,0.0
2000-06-30,26204.009765625,9724.8271484375,4804.8896484375,183364.671875,0.0
2000-07-01,14465.318359375,9724.8271484375,4749.31884765625,328324.53125,0.0
2000-07-02,14465.318359375,9724.8271484375,4694.390625,324527.28125,0.0
2000-07-03,14654.6123046875,9914.12109375,5335.9833984375,364116.3125,0.0
2000-07-04,14465.318359375,9724.8271484375,4974.6923828125,343904.78125,0.0
2000-07-05,14465.318359375,9724.8271484375,4917.15771484375,339927.375,0.0
2000-07-06,14465.318359375,9724.8271484375,4860.2880859375,335995.90625,0.0
2000-07-07,14465.318359375,9724.8271484375,4804.07666015625,332109.96875,0.0
2000-07-08,14465.318359375,9724.8271484375,4748.51513671875,328268.96875,0.0
2000-07-09,14465.318359375,9724.8271484375,4693.59619140625,324472.375,0.0
2000-07-10,14465.318359375,9724.8271484375,4639.3125,320719.6875,0.0
2000-07-11,14465.318359375,9724.8271484375,4585.65673828125,317010.40625,0.0
2000-07-12,14465.318359375,9724.8271484375,4533.67333984375,313416.75,0.0
2000-07-13,14465.318359375,9724.8271484375,4481.2392578125,309791.9375,0.0
2000-07-14,14465.318359375,9724.8271484375,4429.41162109375,306209.0625,0.0
2000-07-15,14465.318359375,9724.8271484375,4378.18359375,302667.625,0.0
2000-07-16,14465.318359375,9724.8271484375,4327.5478515625,299167.125,0.0
2000-07-17,14465.318359375,9724.8271484375,4277.49755859375,295707.09375,0.0
2000-07-18,14465.318359375,9724.8271484375,4228.0263671875,292287.125,0.0
2000-07-19,14465.318359375,9724.8271484375,4179.74853515625,288949.625,0.0
2000-07-20,14465.318359375,9724.8271484375,4131.40771484375,285607.78125,0.0
2000-07-21,14465.318359375,9724.8271484375,4083.6259765625,282304.59375,0.0
2000-07-22,14465.318359375,9724.8271484375,4036.39697265625,279039.625,0.0
2000-07-23,14465.318359375,9724.8271484375,3989.714111328125,275812.375,0.0
2000-07-24,14465.318359375,9724.8271484375,3943.571044921875,272622.46875,0.0
2000-07-25,14465.318359375,9724.8271484375,3897.9619140625,269469.46875,0.0
2000-07-26,14465.318359375,9724.8271484375,3852.880126953125,266352.9375,0.0
2000-07-27,14465.318359375,9724.8271484375,3808.319580078125,263272.4375,0.0
2000-07-28,14465.318359375,9724.8271484375,3764.274658203125,260227.5625,0.0
2000-07-29,14471.765625,9731.2744140625,3739.45703125,258396.734375,0.0
2000-07-30,14465.318359375,9724.8271484375,3695.230224609375,255454.46875,0.0
2000-07-31,14467.00390625,9726.5126953125,3659.760498046875,252972.9375,0.0
2000-08-01,9724.8271484375,9724.8271484375,3617.219482421875,371957.1875,0.0
2000-08-02,9724.8271484375,9724.8271484375,3575.384765625,367655.34375,0.0
2000-08-03,9724.8271484375,9724.8271484375,3534.03369140625,363403.25,0.0
2000-08-04,9724.8271484375,9724.8271484375,3493.160888671875,359200.3125,0.0
2000-08-05,9724.8271484375,9724.8271484375,3452.7607421875,355045.96875,0.0
2000-08-06,9724.8271484375,9724.8271484375,3412.827880859375,350939.6875,0.0
2000-08-07,9724.8271484375,9724.8271484375,3373.35693359375,346880.90625,0.0
2000-08-08,10845.19140625,10845.19140625,10109.3271484375,932148.3125,0.0
2000-08-09,9737.6455078125,9737.6455078125,5561.521484375,571136.1875,0.0
2000-08-10,9724.8271484375,9724.8271484375,5495.02587890625,565051.25,0.0
2000-08-11,9724.8271484375,9724.8271484375,5431.47314453125,558516.1875,0.0
2000-08-12,9724.8271484375,9724.8271484375,5368.65576171875,552056.6875,0.0
2000-08-13,9724.8271484375,9724.8271484375,5306.564453125,545671.875,0.0
2000-08-14,9724.8271484375,9724.8271484375,5245.19140625,539360.875,0.0
2000-08-15,9724.8271484375,9724.8271484375,5184.5283203125,533122.9375,0.0
2000-08-16,9724.8271484375,9724.8271484375,5124.56689453125,526957.125,0.0
2000-08-17,9724.8271484375,9724.8271484375,5065.298828125,520862.59375,0.0
2000-08-18,9724.8271484375,9724.8271484375,5006.7158203125,514838.53125,0.0
2000-08-19,9724.8271484375,9724.8271484375,4948.81103515625,508884.21875,0.0
2000-08-20,9725.705078125,9725.705078125,4896.83154296875,503493.71875,0.0
2000-08-21,9724.8271484375,9724.8271484375,4840.09423828125,497704.90625,0.0
2000-08-22,9724.8271484375,9724.8271484375,4784.1162109375,491948.71875,0.0
2000-08-23,9724.8271484375,9724.8271484375,4728.78564453125,486259.09375,0.0
2000-08-24,10326.0546875,10326.0546875,7665.7939453125,742373.9375,0.0
2000-08-25,9724.8271484375,9724.8271484375,5792.083984375,595597.625,0.0
2000-08-26,9724.8271484375,9724.8271484375,5725.09619140625,588709.3125,0.0
2000-08-27,9724.8271484375,9724.8271484375,5658.88232421875,581900.5625,0.0
2000-08-28,9724.8271484375,9724.8271484375,5593.4345703125,575170.5625,0.0
2000-08-29,9724.8271484375,9724.8271484375,5528.744140625,568518.5,0.0
2000-08-30,9724.8271484375,9724.8271484375,5464.80126953125,561943.25,0.0
2000-08-31,9724.8271484375,9724.8271484375,5401.59814453125,555444.125,0.0
2000-09-01,9724.8271484375,9724.8271484375,5339.12646484375,549020.1875,0.0
2000-09-02,9724.8271484375,9724.8271484375,5277.376953125,542670.5,0.0
2000-09-03,9724.8271484375,9724.8271484375,5216.34130859375,536394.25,0.0
2000-09-04,9724.8271484375,9724.8271484375,5156.01171875,530190.5625,0.0
2000-09-05,9724.8271484375,9724.8271484375,5096.3798828125,524058.65625,0.0
2000-09-06,9724.8271484375,9724.8271484375,5037.43798828125,517997.6875,0.0
2000-09-07,9724.8271484375,9724.8271484375,4979.177734375,512006.8125,0.0
2000-09-08,9724.8271484375,9724.8271484375,4921.5908203125,506085.1875,0.0
2000-09-09,9724.8271484375,9724.8271484375,4864.67041015625,500232.0625,0.0
2000-09-10,9724.8271484375,9724.8271484375,4808.408203125,494446.65625,0.0
2000-09-11,9724.8271484375,9724.8271484375,4752.79638671875,488728.125,0.0
2000-09-12,9728.5244140625,9728.5244140625,4738.15625,487037.5,0.0
2000-09-13,9724.8271484375,9724.8271484375,4682.83642578125,481534.15625,0.0
2000-09-14,9724.8271484375,9724.8271484375,4628.6767578125,475964.9375,0.0
2000-09-15,9724.8271484375,9724.8271484375,4575.14404296875,470460.1875,0.0
2000-09-16,9724.8271484375,9724.8271484375,4522.23046875,465019.125,0.0
2000-09-17,9724.8271484375,9724.8271484375,4469.9287109375,459640.9375,0.0
2000-09-18,9724.8271484375,9724.8271484375,4418.23193359375,454324.96875,0.0
2000-09-19,9724.8271484375,9724.8271484375,4367.1328125,449070.46875,0.0
2000-09-20,9724.8271484375,9724.8271484375,4316.62451171875,443876.71875,0.0
2000-09-21,9725.0595703125,9725.0595703125,4285.40380859375,440655.78125,0.0
2000-09-22,9724.8271484375,9724.8271484375,4235.81787109375,435567.40625,0.0
2000-09-23,9724.8271484375,9724.8271484375,4186.82861328125,430529.875,0.0
2000-09-24,9731.7255859375,9731.7255859375,4196.724609375,431241.5625,0.0
2000-09-25,9725.3984375,9725.3984375,4168.81103515625,428651.96875,0.0
2000-09-26,9724.8271484375,9724.8271484375,4120.53369140625,423712.78125,0.0
2000-09-27,9724.8271484375,9724.8271484375,4072.877685546875,418812.34375,0.0
2000-09-28,9724.8271484375,9724.8271484375,4025.77294921875,413968.59375,0.0
2000-09-29,9724.8271484375,9724.8271484375,3979.212890625,409180.84375,0.0
2000-09-30,9724.8271484375,9724.8271484375,3933.19140625,404448.46875,0.0
2000-10-01,9724.8271484375,9724.8271484375,3887.7021484375,399770.8125,0.0
2000-10-02,9724.8271484375,9724.8271484375,3842.739013671875,395147.28125,0.0
2000-10-03,9724.8271484375,9724.8271484375,3798.2958984375,390577.21875,0.0
2000-10-04,9724.8271484375,9724.8271484375,3754.36669921875,386060.0,0.0
2000-10-05,9747.251953125,9747.251953125,3896.87158203125,399791.8125,0.0
2000-10-06,9907.916015625,9907.916015625,4828.06005859375,487293.1875,0.0
2000-10-07,9724.8271484375,9724.8271484375,4487.42431640625,461440.0,0.0
2000-10-08,9724.8271484375,9724.8271484375,4435.52490234375,456103.21875,0.0
2000-10-09,9724.8271484375,9724.8271484375,4384.22607421875,450828.1875,0.0
2000-10-10,9724.8271484375,9724.8271484375,4333.5205078125,445614.15625,0.0
2000-10-11,9724.8271484375,9724.8271484375,4283.4013671875,440460.40625,0.0
2000-10-12,9724.8271484375,9724.8271484375,4233.86181640625,435366.28125,0.0
2000-10-13,9724.8271484375,9724.8271484375,4184.89501953125,430331.03125,0.0
2000-10-14,9724.8271484375,9724.8271484375,4136.49462890625,425354.0625,0.0
2000-10-15,9933.3564453125,9933.3564453125,5201.0966796875,523599.125,0.0
2000-10-16,9724.8271484375,9724.8271484375,4794.3408203125,493000.09375,0.0
2000-10-17,9724.8271484375,9724.8271484375,4738.91064453125,487300.25,0.0
2000-10-18,9724.8271484375,9724.8271484375,4684.10302734375,481664.40625,0.0
2000-10-19,9724.8271484375,9724.8271484375,4629.92919921875,476093.71875,0.0
2000-10-20,9724.8271484375,9724.8271484375,4576.3818359375,470587.46875,0.0
2000-10-21,9724.8271484375,9724.8271484375,4523.45361328125,465144.875,0.0
2000-10-22,9724.8271484375,9724.8271484375,4471.1376953125,459765.25,0.0
2000-10-23,9724.8271484375,9724.8271484375,4419.4267578125,454447.84375,0.0
2000-10-24,9724.8271484375,9724.8271484375,4368.31396484375,449191.9375,0.0
2000-10-25,9724.8271484375,9724.8271484375,4317.79248046875,443996.84375,0.0
2000-10-26,9724.8271484375,9724.8271484375,4267.85498046875,438861.78125,0.0
2000-10-27,9724.8271484375,9724.8271484375,4218.4951171875,433786.125,0.0
2000-10-28,9724.8271484375,9724.8271484375,4169.70654296875,428769.21875,0.0
2000-10-29,9724.8271484375,9724.8271484375,4121.48193359375,423810.3125,0.0
2000-10-30,9724.8271484375,9724.8271484375,4073.81494140625,418908.71875,0.0
2000-10-31,9724.8271484375,9724.8271484375,4026.69921875,414063.84375,0.0
2000-11-01,9724.8271484375,9724.8271484375,3980.12841796875,409274.96875,0.0
2000-11-02,9724.8271484375,9724.8271484375,3934.931884765625,404627.4375,0.0
2000-11-03,9724.8271484375,9724.8271484375,3889.42236328125,399947.71875,0.0
2000-11-04,9724.8271484375,9724.8271484375,3844.439453125,395322.125,0.0
2000-11-05,9724.8271484375,9724.8271484375,3799.9765625,390750.03125,0.0
2000-11-06,9724.8271484375,9724.8271484375,3775.764404296875,388260.3125,0.0
2000-11-07,9724.83984375,9724.83984375,3757.9873046875,386431.78125,0.0
2000-11-08,9724.8271484375,9724.8271484375,3714.5234375,381962.9375,0.0
2000-11-09,9724.8271484375,9724.8271484375,3674.256591796875,377822.3125,0.0
2000-11-10,9724.8271484375,9724.8271484375,3631.761962890625,373452.59375,0.0
2000-11-11,9724.8271484375,9724.8271484375,3589.7587890625,369133.4375,0.0
2000-11-12,9724.8271484375,9724.8271484375,3548.241455078125,364864.21875,0.0
2000-11-13,9724.8271484375,9724.8271484375,3507.204345703125,360644.375,0.0
2000-11-14,9724.8271484375,9724.8271484375,3466.641845703125,356473.375,0.0
2000-11-15,9724.8271484375,9724.8271484375,3426.548583984375,352350.59375,0.0
2000-11-16,9724.8271484375,9724.8271484375,3386.9189453125,348275.5,0.0
2000-11-17,9724.8271484375,9724.8271484375,3347.74755859375,344247.5,0.0
2000-11-18,9724.8271484375,9724.8271484375,3309.029296875,340266.125,0.0
2000-11-19,9724.8271484375,9724.8271484375,3270.7587890625,336330.78125,0.0
2000-11-20,9724.8271484375,9724.8271484375,3232.930908203125,332440.96875,0.0
2000-11-21,9724.8271484375,9724.8271484375,3195.540283203125,328596.09375,0.0
2000-11-22,9724.8271484375,9724.8271484375,3158.58251953125,324795.75,0.0
2000-11-23,9724.8271484375,9724.8271484375,3122.052001953125,321039.34375,0.0
2000-11-24,9724.8271484375,9724.8271484375,3085.94384765625,317326.34375,0.0
2000-11-25,9724.8271484375,9724.8271484375,3050.25341796875,313656.3125,0.0
2000-11-26,9724.8271484375,9724.8271484375,3014.975830078125,310028.71875,0.0
2000-11-27,9724.8271484375,9724.8271484375,2980.106201171875,306443.09375,0.0
2000-11-28,9724.8271484375,9724.8271484375,2945.639892578125,302898.9375,0.0
2000-11-29,9724.8271484375,9724.8271484375,2911.572021484375,299395.75,0.0
2000-11-30,9724.8271484375,9724.8271484375,2877.898193359375,295933.09375,0.0
2000-12-01,9724.8271484375,9724.8271484375,2844.614013671875,292510.5,0.0
2000-12-02,9724.8271484375,9724.8271484375,2811.714599609375,289127.46875,0.0
2000-12-03,9724.8271484375,9724.8271484375,2779.19580078125,285783.5625,0.0
2000-12-04,9724.8271484375,9724.8271484375,2747.05322265625,282478.375,0.0
2000-12-05,9724.8271484375,9724.8271484375,2715.2822265625,279211.375,0.0
2000-12-06,9724.8271484375,9724.8271484375,2683.878662109375,275982.15625,0.0
2000-12-07,9724.8271484375,9724.8271484375,2652.838134765625,272790.25,0.0
